userid,label,gender,age,province
111191513094,0,female,nan,4
111191513097,0,male,nan,4
111191513499,0,male,nan,12
111191513698,0,female,nan,0
111191513699,0,female,nan,0
111191513791,0,nan,nan,14
111191516113,1,female,nan,0
111191516196,0,female,nan,2
111191516397,0,female,nan,12
111191613097,0,nan,nan,4
111191613099,1,female,nan,1
111191613493,0,female,nan,4
111191613518,0,nan,nan,7
111191613695,1,nan,nan,1
111191616991,1,female,80,1
111191713091,0,nan,nan,4
111191713210,0,female,nan,1
111191713218,0,male,nan,0
111191713413,0,male,nan,5
111191713510,0,female,nan,4
111191713515,0,female,nan,2
111191713519,0,male,nan,0
111191713615,0,female,nan,0
111191713617,0,female,nan,1
111191713716,0,nan,nan,1
111191716111,0,female,nan,26
111191716919,0,female,nan,2
111191813092,0,female,nan,1
111191813417,0,female,60,1
111191813799,0,female,nan,0
111191816191,0,female,nan,2
111191816318,0,female,nan,0
111191913091,0,female,nan,1
111191913092,1,male,nan,2
111191913099,0,nan,nan,15
111191913693,0,female,nan,22
111191913695,0,nan,nan,10
111191916110,0,nan,nan,1
111191916112,0,male,70,12
111191916191,0,nan,nan,12
111191916312,0,female,nan,13
111191916317,0,nan,nan,2
111192013199,0,female,nan,7
111192013210,0,male,nan,0
111192013219,0,nan,nan,1
111192013291,0,female,nan,1
111192013299,0,female,nan,1
111192013411,0,nan,nan,4
111192013514,0,nan,nan,4
111192013592,0,female,nan,16
111192013593,0,nan,nan,1
111192013895,0,nan,nan,1
111192013899,0,nan,nan,4
111192016197,1,male,nan,2
111192016317,0,nan,nan,1
111192016992,1,female,nan,7
111192016994,1,female,nan,2
111192085096,1,female,nan,1
111192085219,0,nan,nan,1
111192085297,0,male,60,5
111192085616,0,male,70,8
111192085694,0,nan,nan,1
111192113310,0,male,60,1
111192113616,0,nan,nan,1
111192113618,0,nan,nan,12
111192113690,1,male,nan,4
111192213013,0,female,nan,2
111192213016,0,nan,nan,4
111192213190,0,nan,nan,2
111192213215,1,male,nan,2
111192213517,0,nan,nan,12
111192213596,0,nan,nan,7
111192213611,0,male,nan,1
111192213897,0,nan,nan,1
111192213912,0,nan,nan,4
111192213915,0,male,60,1
111192216111,1,male,nan,1
111192216996,0,nan,nan,12
111192285214,0,male,nan,1
111192313093,0,nan,nan,2
111192313297,0,nan,nan,4
111192313311,0,female,nan,0
111192313494,0,nan,nan,1
111192313517,0,nan,nan,1
111192313593,0,female,nan,4
111192313610,0,female,nan,2
111192313692,0,nan,nan,1
111192313715,0,male,nan,1
111192313794,0,male,80,12
111192316919,0,female,nan,1
111192316991,0,male,nan,0
111192413012,0,nan,nan,2
111192413214,0,female,nan,14
111192413410,1,nan,nan,1
111192413411,0,male,60,24
111192413415,0,male,nan,17
111192413693,0,female,nan,1
111192413713,0,nan,nan,15
111192413714,0,male,nan,5
111192413793,0,male,70,7
111192413898,0,nan,nan,1
111192413912,0,nan,nan,2
111192413918,0,nan,nan,4
111192413992,0,male,70,7
111192413994,0,male,nan,4
111192416112,1,nan,nan,4
111192416911,0,nan,nan,0
111192513014,0,nan,nan,16
111192513317,0,male,nan,2
111192513516,0,female,nan,12
111192513712,0,male,nan,0
111192513717,0,female,nan,12
111192513899,0,male,nan,1
111192513991,1,female,nan,8
111192516313,0,male,nan,0
111192516917,0,nan,nan,26
111192516990,0,male,60,17
111192516996,0,female,nan,17
111192613399,0,female,nan,2
111192613414,0,female,80,0
111192613419,1,female,80,2
111192613697,0,female,nan,1
111192613699,0,female,nan,28
111192613797,0,male,nan,2
111192613898,0,female,nan,1
111192616116,0,female,nan,13
111192616190,0,male,nan,7
111192616317,1,male,nan,14
111192616319,0,female,60,2
111192616914,0,female,nan,14
111192685298,0,female,nan,2
111192713011,1,nan,nan,1
111192713612,0,nan,nan,23
111192713616,0,female,nan,1
111192713696,0,female,nan,14
111192713898,0,nan,nan,4
111192716198,0,nan,nan,1
111192716312,0,nan,nan,7
111192716392,1,female,nan,1
111192785213,0,male,nan,15
111192785511,0,female,nan,0
111192785515,1,female,80,4
111192785691,0,nan,nan,1
111192785696,0,male,60,1
111192785795,0,male,80,7
111192813093,0,male,nan,15
111192813693,0,nan,nan,4
111192813694,0,nan,nan,1
111192816197,0,male,70,1
111192816393,0,nan,nan,1
111192885296,0,nan,nan,1
111192885510,0,male,nan,0
111192885590,1,female,nan,2
111192885595,0,nan,70,0
111192885599,0,female,60,15
111192885690,0,nan,nan,1
111192885699,0,female,nan,6
111192913094,0,female,nan,2
111192913219,0,male,nan,1
111192913299,0,nan,nan,22
111192913398,0,male,nan,12
111192913495,0,female,nan,1
111192913692,0,nan,nan,2
111192913712,0,nan,nan,4
111192913719,0,male,nan,0
111192913819,0,male,nan,0
111192913918,0,female,nan,1
111192913919,0,male,nan,1
111192916116,0,nan,nan,4
111192916119,0,nan,nan,1
111192916192,0,nan,nan,7
111192916193,0,male,nan,1
111192916992,0,female,60,4
111192985615,1,nan,nan,2
111193013292,0,nan,nan,1
111193013598,0,nan,nan,2
111193016394,0,nan,nan,5
111193113710,0,female,nan,1
111193113715,0,nan,80,4
111193113794,0,female,nan,4
111193213094,0,nan,nan,4
111193213298,0,male,nan,1
111193213513,0,nan,nan,18
111193213718,0,nan,nan,0
111193216112,0,nan,nan,4
111193313291,0,nan,nan,1
111193316117,1,nan,nan,4
111193316119,0,female,nan,0
111193316914,0,male,60,0
111193316995,1,male,nan,5
111193413017,0,male,70,1
111193413091,0,nan,nan,4
111193413092,0,nan,nan,1
111193413098,0,nan,nan,12
111193413519,0,male,nan,2
111193413790,0,female,nan,1
111193416114,0,female,nan,0
111193416319,0,female,nan,4
111193416397,0,male,nan,4
111193416399,0,nan,nan,1
111193416995,0,female,nan,0
111193516198,1,nan,nan,1
111193516396,1,nan,nan,2
111193613012,0,nan,nan,12
111193613014,1,female,nan,1
111193613212,0,female,nan,26
111193613690,0,nan,nan,2
111193613691,1,male,nan,1
111193613793,1,male,60,1
111193613796,0,female,nan,1
111193713210,0,male,nan,7
111193713593,0,female,nan,22
111193713599,0,nan,nan,0
111193716112,1,female,nan,1
111193716114,0,female,nan,3
111193716190,1,female,nan,10
111193716193,0,nan,nan,4
111193716395,0,nan,nan,9
111193716992,1,nan,nan,1
111193813090,0,male,nan,4
111193813619,0,female,nan,14
111193816316,0,nan,80,21
111193816392,0,nan,nan,0
111193913090,0,male,70,2
111193913096,0,nan,90,12
111193913294,1,nan,nan,4
111193913299,0,nan,nan,2
111193916196,0,nan,nan,0
111193916390,1,male,nan,16
111195013090,1,nan,nan,12
111195013691,0,male,nan,15
111195013694,0,female,nan,1
111195013698,1,female,nan,4
111195016119,0,male,nan,2
111195016193,1,nan,nan,2
111195016990,0,nan,nan,1
111195113017,0,nan,nan,4
111195113099,1,male,nan,4
111195113617,0,female,nan,13
111195113694,0,female,nan,1
111195113696,0,nan,nan,6
111195116993,0,female,nan,1
111195213212,0,nan,nan,2
111195213411,0,female,nan,2
111195213413,0,female,nan,0
111195213416,0,male,nan,1
111195213418,0,nan,nan,7
111195213616,0,nan,nan,22
111195213695,0,nan,nan,4
111195213698,0,nan,nan,7
111195213716,0,female,nan,0
111195213796,0,male,nan,2
111195216115,0,female,nan,2
111195216116,1,male,nan,26
111195216990,0,nan,nan,0
111195313018,0,nan,nan,2
111195313290,0,nan,nan,2
111195313613,0,female,nan,0
111195313690,0,nan,80,0
111195313693,0,female,nan,7
111195313698,1,nan,nan,4
111195316192,0,male,nan,12
111195316316,1,female,nan,0
111195316397,0,male,nan,2
111195316914,0,male,80,2
111195413094,0,nan,nan,13
111195413097,1,female,nan,0
111195413616,0,male,60,4
111195413718,1,female,nan,2
111195416917,0,female,nan,0
111195416997,0,nan,nan,2
111195513212,0,male,nan,5
111195513293,1,nan,nan,7
111195513294,0,nan,nan,17
111195513613,0,female,nan,4
111195513696,0,nan,nan,14
111195513710,0,nan,nan,2
111195516914,0,female,nan,0
111195516993,0,female,nan,1
111195613011,0,female,nan,1
111195613019,0,nan,nan,14
111195613212,0,female,nan,14
111195613293,0,female,nan,2
111195613519,1,female,nan,1
111195613598,1,female,nan,2
111195613614,0,female,nan,17
111195613691,0,female,nan,1
111195613694,0,nan,nan,12
111195613710,0,nan,nan,2
111195613717,0,female,nan,4
111195613718,0,female,nan,19
111195616117,0,male,nan,12
111195616197,0,female,nan,2
111195616998,1,nan,nan,0
111195713013,1,nan,nan,7
111195713216,0,male,nan,16
111195713295,0,female,nan,3
111195713418,0,male,nan,0
111195713516,0,male,nan,7
111195713595,0,nan,nan,1
111195713816,0,male,90,4
111195716315,1,nan,70,1
111195716994,0,nan,nan,1
111195813011,0,female,60,1
111195813013,0,nan,nan,1
111195813014,0,nan,nan,1
111195813290,0,nan,nan,6
111195813499,1,nan,nan,6
111195813797,0,nan,nan,1
111195813891,0,nan,nan,2
111195813910,0,nan,nan,1
111195813916,0,nan,nan,6
111195816193,1,nan,80,2
111195816199,0,male,80,2
111195816397,1,nan,nan,1
111195913299,0,nan,nan,1
111195913418,0,nan,nan,1
111195913494,1,nan,nan,7
111195913613,0,male,nan,1
111195913893,0,female,nan,1
111195916111,0,nan,nan,10
111196013091,0,female,nan,1
111196013592,0,male,nan,1
111196013614,0,nan,nan,15
111196016191,0,male,nan,0
111196016391,0,male,nan,12
111196113316,0,nan,nan,4
111196113410,0,male,nan,18
111196113518,0,nan,nan,7
111196113610,0,nan,nan,10
111196113799,0,male,nan,1
111196113817,0,female,80,4
111196116118,0,male,nan,1
111196116195,0,female,nan,2
111196116395,1,female,nan,1
111196185092,0,nan,nan,17
111196185290,0,female,nan,1
111196185410,1,male,60,1
111196185519,0,female,nan,4
111196185592,0,nan,nan,4
111196185692,0,female,70,0
111196185693,0,female,nan,1
111196185796,0,female,nan,15
111196213115,0,nan,nan,12
111196213119,0,female,nan,2
111196213298,1,nan,nan,12
111196213299,0,nan,nan,1
111196213314,0,nan,nan,2
111196213412,0,male,nan,7
111196213493,0,female,nan,2
111196213498,0,nan,nan,2
111196213517,0,female,nan,12
111196213599,0,female,nan,27
111196213711,0,male,nan,2
111196213716,0,female,nan,1
111196213790,0,nan,nan,12
111196213915,0,nan,nan,7
111196213991,1,nan,nan,5
111196213995,0,nan,nan,2
111196216316,0,nan,nan,1
111196216392,0,male,70,1
111196216397,1,female,nan,1
111196285292,0,nan,nan,2
111196285411,0,nan,nan,2
111196285416,1,male,nan,1
111196285616,0,nan,nan,4
111196285791,0,nan,nan,1
111196313095,1,female,nan,2
111196313111,0,female,nan,2
111196313115,0,female,nan,2
111196313196,0,nan,nan,1
111196313313,1,nan,nan,1
111196313397,0,nan,nan,7
111196313414,0,nan,nan,4
111196313490,0,male,nan,0
111196313495,0,nan,nan,2
111196313610,1,nan,nan,0
111196313612,1,male,70,1
111196313694,0,male,nan,0
111196313810,1,male,nan,2
111196313912,0,female,nan,7
111196313994,0,female,nan,2
111196316117,0,female,nan,1
111196316312,0,female,nan,5
111196316992,0,male,nan,0
111196316993,0,nan,nan,1
111196385216,0,nan,nan,2
111196385694,1,male,80,1
111196385790,0,female,nan,2
111196413098,1,female,nan,4
111196413115,0,nan,nan,12
111196413192,1,nan,nan,2
111196413494,0,nan,nan,1
111196413496,0,male,nan,1
111196413691,0,nan,nan,1
111196413696,0,nan,nan,2
111196413791,0,female,nan,1
111196413810,0,male,nan,1
111196413816,0,male,nan,0
111196416197,0,female,nan,1
111196416390,0,nan,nan,1
111196485612,0,nan,nan,2
111196513116,0,nan,nan,2
111196513413,0,female,nan,1
111196513511,0,nan,nan,4
111196513618,0,nan,nan,1
111196513790,0,male,nan,0
111196513893,0,male,nan,4
111196516111,1,male,nan,14
111196516116,0,male,60,5
111196516119,0,male,nan,0
111196516196,0,nan,nan,1
111196516391,0,nan,nan,1
111196516399,0,female,nan,0
111196516992,0,male,nan,4
111196585096,0,female,nan,1
111196585590,0,nan,nan,2
111196585790,1,nan,nan,2
111196613094,0,female,nan,2
111196613096,0,female,nan,2
111196613415,0,nan,nan,7
111196613417,0,male,nan,5
111196613496,0,female,nan,1
111196613519,0,nan,nan,0
111196613594,0,nan,nan,8
111196613612,1,nan,nan,1
111196613790,0,male,nan,0
111196613798,0,nan,nan,0
111196613893,0,male,nan,1
111196616390,0,female,nan,16
111196616993,0,female,nan,4
111196685016,1,nan,nan,1
111196685096,0,male,nan,8
111196685213,0,nan,nan,1
111196685619,0,male,nan,0
111196685695,0,nan,nan,12
111196685697,0,male,nan,12
111196713013,1,female,nan,1
111196713215,0,nan,nan,0
111196713517,0,female,60,4
111196713595,0,female,nan,12
111196713599,0,nan,nan,0
111196713814,0,female,nan,16
111196713917,0,nan,nan,5
111196716312,0,male,60,2
111196716992,0,female,70,1
111196716994,0,female,nan,4
111196813011,0,female,nan,14
111196813290,0,female,80,16
111196813411,0,female,nan,1
111196813417,0,female,nan,0
111196813496,1,nan,nan,4
111196813597,0,female,nan,0
111196816318,0,female,80,12
111196816914,0,nan,nan,1
111196885211,0,male,nan,2
111196885613,0,female,nan,0
111196913017,1,nan,nan,24
111196913212,0,nan,nan,2
111196913496,0,nan,nan,1
111196913497,0,female,nan,2
111196913596,1,male,nan,14
111196913598,0,female,nan,6
111196913611,0,female,70,12
111196913796,0,nan,nan,8
111196913815,0,female,nan,2
111196913914,0,nan,nan,12
111196913919,0,female,nan,1
111196916195,1,male,nan,0
111196916312,0,male,nan,1
111196985018,0,male,nan,28
111196985019,0,nan,60,12
111196985090,0,nan,nan,1
111196985211,0,female,nan,0
111196985212,0,nan,nan,2
111196985713,0,male,nan,1
111196985791,0,nan,nan,4
111197013216,0,nan,nan,13
111197013613,0,female,nan,4
111197013616,0,male,nan,0
111197016110,0,nan,nan,1
111197016194,0,female,nan,1
111197016196,0,female,70,1
111197016315,1,male,nan,19
111197016318,0,nan,nan,2
111197113091,0,nan,nan,1
111197113717,0,male,nan,2
111197113719,0,nan,nan,4
111197116192,0,nan,nan,2
111197116319,0,male,nan,0
111197116391,0,female,nan,17
111197116998,0,nan,nan,1
111197213016,1,nan,nan,2
111197213611,0,male,nan,0
111197213690,0,male,nan,5
111197213719,0,female,nan,1
111197216311,0,nan,nan,0
111197216392,0,female,nan,7
111197216992,0,nan,nan,2
111197313291,0,male,nan,12
111197313298,0,nan,nan,1
111197313412,0,nan,nan,4
111197313513,0,nan,nan,0
111197413098,0,nan,nan,1
111197413418,0,nan,nan,1
111197413610,0,female,nan,12
111197416313,0,female,nan,2
111197416390,0,female,nan,7
111197513010,0,nan,nan,0
111197513012,0,female,nan,1
111197513096,0,female,nan,0
111197513217,0,nan,nan,17
111197513219,0,female,nan,12
111197513413,1,female,60,1
111197513511,0,nan,nan,15
111197513593,0,nan,nan,1
111197513712,0,female,nan,4
111197516191,0,male,80,2
111197516995,0,female,nan,1
111197613015,0,female,nan,0
111197613215,0,female,nan,7
111197616117,0,male,nan,6
111197713616,0,nan,nan,12
111197713718,0,female,nan,12
111197716392,0,nan,nan,7
111197716999,0,male,nan,28
111197813096,0,female,nan,0
111197816112,0,nan,nan,2
111197816198,1,female,nan,4
111197816310,0,male,nan,1
111197816998,0,female,nan,2
111197913411,0,nan,nan,1
111197913491,0,nan,nan,2
111197913498,0,nan,nan,15
111197913514,0,female,nan,12
111197913515,0,nan,nan,1
111197913697,0,female,nan,14
111197913717,0,nan,nan,6
111197913793,0,male,nan,1
111197916119,0,male,nan,7
111197916194,0,male,nan,1
111197916197,0,nan,nan,0
111197916199,0,female,nan,1
111197916993,1,male,nan,0
111197916997,0,nan,nan,2
111199013095,0,male,nan,4
111199013113,0,male,nan,0
111199013293,0,nan,80,1
111199013499,1,male,nan,12
111199013814,0,nan,nan,1
111199016117,0,male,nan,2
111199016394,0,nan,nan,7
111199016917,0,nan,nan,3
111199113291,0,female,80,0
111199113514,1,male,nan,7
111199113594,1,female,nan,0
111199113612,0,male,nan,1
111199113716,0,female,nan,2
111199113894,1,male,80,28
111199113993,1,male,nan,12
111199113995,0,nan,nan,7
111199116398,0,nan,nan,16
111199116919,0,female,nan,2
111199213015,0,female,nan,0
111199213098,0,male,nan,2
111199213299,0,male,nan,4
111199213411,0,female,nan,0
111199213496,1,male,nan,0
111199213794,1,nan,nan,1
111199213998,1,male,nan,17
111199216117,0,female,nan,1
111199216310,0,female,80,0
111199216318,0,female,nan,0
111199216911,0,nan,nan,2
111199216919,0,nan,nan,12
111199313094,0,male,nan,0
111199313411,0,nan,nan,1
111199313417,0,nan,nan,4
111199313499,0,nan,nan,0
111199313699,1,female,nan,8
111199413211,1,female,nan,7
111199413594,0,nan,nan,1
111199413599,1,nan,nan,7
111199413691,0,nan,nan,7
111199413895,0,nan,nan,2
111199416193,0,nan,nan,8
111199416392,0,male,nan,0
111199416999,1,male,nan,16
111199513090,1,female,nan,1
111199513093,1,female,nan,5
111199513095,0,female,nan,1
111199513099,0,nan,nan,1
111199513210,0,nan,nan,4
111199513619,0,nan,nan,7
111199513693,1,nan,nan,6
111199513912,1,nan,nan,10
111199513919,0,nan,nan,1
111199513997,0,male,nan,1
111199516117,0,female,nan,4
111199613292,0,nan,nan,1
111199613296,0,female,nan,0
111199613299,1,nan,nan,1
111199613412,0,male,nan,7
111199613496,0,male,nan,8
111199613514,0,nan,nan,1
111199613592,0,nan,nan,12
111199613717,0,female,nan,0
111199613890,0,nan,nan,1
111199613914,0,female,nan,2
111199616312,0,nan,nan,7
111199616911,1,nan,nan,5
111199713210,0,nan,nan,2
111199713218,1,male,nan,2
111199713597,0,nan,nan,2
111199713699,0,male,60,9
111199713794,0,nan,nan,2
111199713816,0,female,nan,0
111199713898,0,nan,nan,2
111199713911,0,male,nan,4
111199716193,1,male,60,2
111199813018,0,female,nan,25
111199813097,0,nan,nan,4
111199813298,0,female,nan,2
111199813414,0,nan,00,1
111199813415,0,male,nan,1
111199813691,1,female,nan,4
111199813715,0,nan,nan,4
111199813814,0,female,nan,12
111199813896,0,male,nan,2
111199816994,0,nan,nan,2
111199913012,0,female,nan,0
111199913115,1,nan,nan,1
111199913195,0,nan,nan,2
111199913199,0,male,nan,14
111199913217,0,female,60,16
111199913695,1,nan,nan,1
111199913993,0,nan,nan,1
111199916998,0,male,nan,0
111420013291,0,nan,nan,0
111420013690,0,female,nan,14
111420013695,0,female,nan,5
111420013718,0,nan,nan,2
111420016191,0,nan,nan,2
111420113095,0,male,70,4
111420113096,1,female,nan,4
111420113294,0,male,nan,0
111420113298,0,male,70,1
111420113619,0,female,nan,18
111420113693,0,nan,nan,4
111420116113,0,nan,nan,1
111420116393,0,female,nan,12
111420116999,0,male,nan,1
111420213012,0,nan,nan,9
111420213016,1,female,nan,26
111420213694,0,female,nan,15
111420213796,0,female,nan,0
111420213798,0,female,nan,12
111420313017,0,nan,nan,13
111420313512,0,nan,nan,15
111420313799,0,nan,nan,0
111420316115,0,nan,nan,12
111420413096,0,male,nan,25
111420413291,0,male,nan,2
111420413711,0,male,nan,0
111420413792,0,nan,nan,0
111420416118,0,female,nan,2
111420416911,0,nan,nan,1
111420416991,0,female,nan,22
111420416992,0,male,nan,0
111420416998,1,female,nan,12
111420513097,0,nan,nan,0
111420513292,0,nan,nan,1
111420513299,0,female,nan,4
111420516114,1,nan,60,7
111420516314,0,female,nan,1
111420516911,0,nan,nan,9
111420613713,0,female,nan,2
111420616117,0,male,nan,12
111420713090,0,male,70,1
111420713695,0,male,nan,2
111420813011,0,nan,nan,0
111420813619,0,female,nan,0
111420813696,0,female,nan,1
111420813713,0,female,nan,0
111420816114,1,nan,nan,2
111420913616,0,female,nan,0
111420916195,1,male,nan,2
111420916990,0,nan,nan,12
111421013012,0,nan,nan,16
111421013211,0,female,60,14
111421013416,0,nan,nan,8
111421013497,0,nan,nan,1
111421013515,0,nan,nan,28
111421013693,0,female,nan,16
111421013695,0,female,nan,2
111421016192,1,male,nan,2
111421016199,0,female,60,1
111421016391,0,nan,nan,1
111421016394,0,female,nan,17
111421016990,0,male,nan,0
111421016995,0,female,nan,4
111421113414,0,female,70,2
111421113416,0,male,nan,12
111421113519,1,nan,nan,1
111421113596,0,male,nan,0
111421113719,0,male,nan,9
111421113813,1,male,nan,7
111421116115,0,female,nan,4
111421213211,0,female,nan,1
111421213697,0,female,nan,2
111421213792,0,nan,nan,1
111421213798,0,female,nan,24
111421216114,0,female,nan,1
111421216314,0,female,60,0
111421313010,0,male,nan,1
111421313016,0,nan,nan,1
111421313093,0,nan,nan,2
111421313211,0,female,nan,2
111421313292,0,male,nan,4
111421313618,0,nan,nan,2
111421313619,0,female,nan,0
111421313695,0,male,nan,2
111421313718,1,nan,nan,7
111421313995,0,female,nan,0
111421316198,0,nan,nan,0
111421316319,0,nan,nan,7
111421380494,0,nan,nan,2
111421380499,0,female,70,1
111421413013,0,female,nan,2
111421413091,0,nan,nan,0
111421413096,0,nan,nan,1
111421413210,1,male,nan,2
111421413215,0,male,nan,7
111421413290,0,nan,nan,2
111421413592,1,male,nan,1
111421413816,0,nan,nan,12
111421416115,0,female,nan,30
111421416116,0,nan,nan,19
111421416999,0,female,nan,0
111421513091,1,nan,nan,1
111421516317,1,female,nan,2
111421516399,0,nan,nan,1
111421616197,0,female,nan,2
111421616314,0,male,nan,2
111421685014,1,female,nan,1
111421713019,0,nan,nan,0
111421713218,0,female,nan,1
111421713410,0,nan,nan,7
111421713614,0,male,60,1
111421713710,0,nan,nan,16
111421713791,1,nan,nan,2
111421713897,0,male,nan,2
111421716193,0,female,nan,0
111421716317,0,female,nan,2
111421716398,0,female,nan,0
111421813017,0,nan,nan,5
111421813018,0,nan,nan,4
111421813290,0,nan,nan,4
111421813291,0,male,nan,1
111421813293,0,nan,nan,1
111421813799,0,nan,nan,2
111421816118,0,nan,nan,0
111421816196,0,nan,nan,2
111421913218,0,male,nan,0
111421913611,0,nan,nan,1
111421913690,0,male,nan,7
111421913715,0,male,nan,0
111421913798,0,female,nan,17
111421916113,0,nan,nan,4
111421916316,0,nan,nan,8
111421916391,0,nan,nan,29
